tx	gene_id	d3_fw_1	d3_fw_2	d3_fw_3	d3_hw_1	d3_hw_2	d3_hw_3	d6_fw_1	d6_fw_2	d6_fw_3	d6_hw_1	d6_hw_2	d6_hw_3
HMEL016793g1.t1	HMEL016793g1	360	953	256	370	1017	280	109	219	54	103	234	393
HMEL016793g2.t1	HMEL016793g2	124	402	123	164	440	141	37	107	15	40	98.909	177
HMEL016791g1.t1	HMEL016791g1	21	17	9	18	17	20	5	6	1	11	0.999	6
HMEL037019g1.t1	HMEL037019g1	90	109	40	106	71	53	8	38	9	21	29	54
HMEL016787g1.t1	HMEL016787g1	0	0	0	3	1	0	0	0	0	0	0	0
HMEL016787g1.t2	HMEL016787g1	1	2	0	0	0	0	0	0	0	0	2	1
HMEL016784g1.t1	HMEL016784g1	174	332	111	325	368	80	42	63	33	33	38	74
HMEL016782g2.t1	HMEL016782g2	0	0	0	0	0	0	0	0	0	0	0	0
HMEL016779g1.t1	HMEL016779g1	12	13	11	10	21	16	3	4	6	4	31	21
HMEL016777g1.t1	HMEL016777g1	121	128	459	154	278	537	40	29	29	86	72	42
HMEL037025g1.t1	HMEL037025g1	19	19	42	37	17	25	2	1	3	1	9	8
HMEL016775g1.t1	HMEL016775g1	103	66	30	138	66	33	9	19	12	53	13	45
HMEL016773g1.t1	HMEL016773g1	1018	936	440	1217	912	419	91	111	78	84	306	212
HMEL016766g1.t1	HMEL016766g1	0	1	0	0	0	0	3	0	1	2	0	2
HMEL016766g2.t1	HMEL016766g2	26	24	19	13	16	3	3	7	7	10	18	2
HMEL037031g1.t1	HMEL037031g1	193	283	150	385	261	111	44	53.966	25.984	83	87	91
HMEL037032g1.t1	HMEL037032g1	2	0	3	4	1	0	0	0	0	2	2	0
HMEL016760g2.t1	HMEL016760g2	0	0	0	1	0	2	0	3	2	0	18	1
HMEL016759g1.t1	HMEL016759g1	89	33	13	100	38	11	7	6	7	5	25	4
HMEL037033g1.t1	HMEL037033g1	8	1	5	3	5	0	1	6	7	7	1	12
HMEL004099g1.t1	HMEL004099g1	126	102	89	144	133	107	27	47	56	93	42	65
HMEL004097g1.t1	HMEL004097g1	6	1	2	4	2	1	0	5	0	1	2	6
HMEL004094g1.t1	HMEL004094g1	0	0	0	0	0	0	2	0	0	0	2	0
HMEL010600g1.t1	HMEL010600g1	0	0	0	0	0	1	0	0	0	0	0	2
HMEL005363g1.t2	HMEL005363g1	15180.796	4960.956	58914.244	17107.789	12257.466	36409.458	3395.286	1320.521	2093.408	2626.22	7180.439	196.736
HMEL005363g1.t1	HMEL005363g1	11194.204	3495.044	14894.756	7234.211	8862.534	19517.542	1833.714	112.479	770.592	725.78	1756.561	1825.264
HMEL005362g1.t1	HMEL005362g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL005361g1.t2	HMEL005361g1	27	90	4	176	34	9	0	4	0	0	4	4
HMEL005361g1.t1	HMEL005361g1	0	0	0	0	0	0	1	0	1	1	0	0
HMEL005358g1.t1	HMEL005358g1	15	19	11	20	6	7	14	7	10	0	15	16
HMEL005358g4.t1	HMEL005358g4	3169	3806	3088	5269	4048	2160	608	1035	397	530	1298	1717
HMEL005357g1.t1	HMEL005357g1	2064	2301	2784	3469	2272	2253	410	432	298	504	807	638
HMEL005355g1.t1	HMEL005355g1	0	0	0	0	0	0	0	0	0	3	0	0
HMEL037043g1.t1	HMEL037043g1	1	0	0	0	0	0	1	0	2	14	8.003	3
HMEL005352g1.t1	HMEL005352g1	169	31	1037	121	46	1166	8	2	4	5	4	3
HMEL005351g1.t2	HMEL005351g1	81	74	24	115	93	26	9	15	4	19	34	13
HMEL005351g1.t1	HMEL005351g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL005351g1.t3	HMEL005351g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL005347g1.t1	HMEL005347g1	0	0	0	0	0	0	0	2	1	1	2	2
HMEL005347g2.t1	HMEL005347g2	1016	1294	524	1265	1302	397	96	89	86	171	96	134
HMEL030413g1.t1	HMEL030413g1	19.495	43.865	38.019	57.711	49.93	19.139	11.373	17.66	3.463	5.154	24.271	23.796
HMEL002774g1.t1	HMEL002774g1	62	46	50	51	31	85	105	78	92	111	121	89
HMEL002774g2.t1	HMEL002774g2	0	0	0	0	0	0	1	2	2	8	1	2
HMEL002772g1.t1	HMEL002772g1	1714	1259	769	1900	1191	734	154	236	145	236	242	292
HMEL003205g1.t1	HMEL003205g1	0	0	0	1	0	0	0	0	0	1	0	2
HMEL003206g1.t1	HMEL003206g1	179	125	95	199	97	68	24	38	11	35	48	55
HMEL003208-RA	HMEL003208-RA	0	0	0	0	0	0	0	0	0	0	0	0
HMEL003210g1.t1	HMEL003210g1	4	0	2	0	0	2	0	1	0	1	0	0
HMEL003211g1.t1	HMEL003211g1	17	35	35	29	60	32	2	9	1	10	2	12
HMEL003212g1.t1	HMEL003212g1	76	652.41	375.432	127.409	794.632	309.291	71	0	22	0	147	107.78
HMEL003212g1.t2	HMEL003212g1	0	674.59	55.568	140.591	767.368	306.709	0	170	0	80	0	224.241
HMEL003212g2.t1	HMEL003212g2	0	535.298	51.931	123.697	325.485	79.607	16	32.855	13	0	38	87.917
HMEL003212g2.t2	HMEL003212g2	48	960.702	53.069	150.303	1287.515	96.393	0	32.145	0	26	0	75.083
HMEL003213g1.t1	HMEL003213g1	0	0	0	0	0	0	0	0	0	4	7	0
HMEL003213g1.t2	HMEL003213g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL037052g1.t1	HMEL037052g1	1	0	0	0	0	0	0	0	0	0	0	0
HMEL012878g4.t1	HMEL012878g4	0	7.699	0	0	1.152	0	0	0	2	0	1.043	0
HMEL002658g1.t1	HMEL002658g1	0	0	0	0	39	0	0	0	0	0	0.5	0
HMEL002658g1.t2	HMEL002658g1	20	27	0	6	0	3	0	1	0	0	0.5	5
HMEL002658g2.t1	HMEL002658g2	109	227	42	140	266	39	7	3	2	14	32	12
HMEL002657g1.t1	HMEL002657g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL002657g1.t2	HMEL002657g1	1	3	3	11	5	3	0	0	1	7	3	8
HMEL002657g1.t4	HMEL002657g1	0	0	0	0	0	0	0	2	0	0	0	0
HMEL002657g1.t3	HMEL002657g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL002656g1.t1	HMEL002656g1	223	135	196	215	150	214	198	106	215	479	151	117
HMEL008902g1.t1	HMEL008902g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL008902g1.t2	HMEL008902g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL002650g1.t1	HMEL002650g1	10	6	6	16	14	15	1	3	3	5	3	1
HMEL008976g1.t1	HMEL008976g1	115	77	0	119	71	96	111.098	0	0	154	0	217
HMEL008976g1.t2	HMEL008976g1	0	0	87	0	0	0	107.902	150	100	0	85	0
HMEL008973g1.t1	HMEL008973g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL008973g1.t2	HMEL008973g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL008972g1.t1	HMEL008972g1	19	10	10	27	11	12	4	2	1	3	5	1
HMEL036965g1.t1	HMEL036965g1	0	0	0	0	0	0	0	3	2	12	8	5
HMEL010437g1.t1	HMEL010437g1	61	74	16	85	81	14	169	35	64	167	311	40
HMEL036966g1.t1	HMEL036966g1	50	50	22	61	69	12	71	27	14	61	104	50
HMEL036968g1.t1	HMEL036968g1	126	47	16	156	68	11	25	84	8	24	17	139
HMEL016512g1.t1	HMEL016512g1	0	0	0	1	0	0	0	0	0	1	0	1
HMEL016515g1.t1	HMEL016515g1	289	274	18	153	155	12	12	90	19	30	31	163
HMEL036973g1.t1	HMEL036973g1	0	2	0	4	5	0	0	0	0	3	2	0
HMEL002537g1.t1	HMEL002537g1	7	5	0	16	11	0	5	0	1	9	0	2
HMEL002539g1.t1	HMEL002539g1	16	11	11	21	4	6	0	4	6	10	5	12
HMEL002541g1.t1	HMEL002541g1	1604.762	1445.81	760.554	1707.792	984.229	621.428	220.727	500.123	198.683	243.206	557.848	834.626
HMEL036978g1.t1	HMEL036978g1	15	6	10	8	6	14	2	2	0	2	0	6
HMEL036979g1.t1	HMEL036979g1	3	2	12	0	0	10	3	3	0	6	0	6
HMEL002543g1.t1	HMEL002543g1	2894.238	3324.19	1402.446	3998.208	3155.771	1157.572	495.273	1278.877	353.317	469.794	1312.152	2272.374
HMEL002544g1.t1	HMEL002544g1	200	187	98	247	111	107	45	73	73	258	126	238
HMEL002549g1.t1	HMEL002549g1	0	1	0	2	0	0	0	1	0	6	10	1
HMEL014829g1.t1	HMEL014829g1	20	12	1.278	31	7.162	0	1	3	2	6	12	3
HMEL036990g1.t1	HMEL036990g1	0	0	0	0	0	0	0	1	0	0	0	0
HMEL004152g1.t1	HMEL004152g1	146	97	49	182	85	47	38	34	22	22	37	49
HMEL006755g1.t1	HMEL006755g1	13840	16604	3744	20413	14199	2747	1024	1212	563	1262	2483	2013
HMEL008990g1.t1	HMEL008990g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL008985g1.t1	HMEL008985g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL008985g1.t2	HMEL008985g1	6	7	3	2	10	12	18	21	26	0	0	30
HMEL008985g1.t3	HMEL008985g1	0	0	0	0	0	0	0	0	0	60.002	94	0
HMEL008984g1.t1	HMEL008984g1	17	69	35	47	41	31	2	11	5	4	25	20
HMEL008984g2.t1	HMEL008984g2	6	12	5	15	7	2	0	9	0	13	13	13
HMEL004347g1.t1	HMEL004347g1	0	0	1	0	0.5	0	0	0	0	0	0	6
HMEL004347g1.t2	HMEL004347g1	0	0	0	0	0.5	0	0	0	0	2	4	0
HMEL004348g1.t1	HMEL004348g1	0	0	1	0	1	1	0	0	2	0	11	2
HMEL036967g1.t1	HMEL036967g1	0	0	0	16.481	29.053	0	0	0	0	0	13.78	9.44
HMEL036967g1.t2	HMEL036967g1	0	27.325	6.787	0	0	0	0	0	0	4.957	0	0
HMEL003926g1.t1	HMEL003926g1	0	0	1	0	0	0	2	8	1	9	13	8
HMEL009002g1.t1	HMEL009002g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL009001g1.t1	HMEL009001g1	502	468	241	677	417	165	52	96	51	90	144	230
HMEL004343g1.t1	HMEL004343g1	320	327	138	385	268	185	31	66	41	57	87	126
HMEL004342g1.t1	HMEL004342g1	4526	5745	2790	7020	5512	2515	907	663	457	1046.983	1447	1031
HMEL004340g1.t1	HMEL004340g1	1	0	1	0	0	1	5	2	18	34	32	0
HMEL036947g1.t1	HMEL036947g1	2	6	1	5	4	0	0	2	0	1	5	1
HMEL036946g1.t1	HMEL036946g1	256	503	1854	361	352	1775	693	410	1116.014	1395	1449	737
HMEL036942g1.t1	HMEL036942g1	1218	1019	1711	1388	1117	2085	1363	471	744	911	2017	714
HMEL036941g1.t1	HMEL036941g1	1	1	0	1	0	0	0	3	3	6	7	11
HMEL012155g1.t1	HMEL012155g1	3063	1776	597	3327	1350	516	337	239	70.957	72	617	448
HMEL012153g1.t1	HMEL012153g1	3	3	8	9	4	6	1	3	6	22	0	0
HMEL012148g1.t1	HMEL012148g1	613	1475	698	823	1169	488	67	127	45	75	191	365
HMEL012144g1.t1	HMEL012144g1	1227	3053	2956	1776	3394	1909	199	270	204	268	563	587
HMEL036933g1.t1	HMEL036933g1	0	0	0	0	0	0	0	0	0	2	4	1.998
HMEL010556g1.t1	HMEL010556g1	16.139	0	0	0	11.7	0	0	4	3	0	11	0
HMEL010556g1.t2	HMEL010556g1	0	11.406	7	20.609	0	12	0	0	0	10	0	11
HMEL007334g2.t1	HMEL007334g2	6	1	2	2	3	0	1	1	1	3	5	8.001
HMEL017283g3.t1	HMEL017283g3	5	5	0	7	3	0	0	0	2	5	2	8
HMEL004616g3.t1	HMEL004616g3	227	343	55	251	242	61	17	59	32	37	78	89
HMEL015035g2.t1	HMEL015035g2	372	403	473.464	707	472	407	99	203	79	73.909	244.417	331.833
HMEL015035g1.t1	HMEL015035g1	13	7	9	19	18	9	4	5	3.006	10	29	14
HMEL035309g1.t1	HMEL035309g1	3	5	1	3	4	6	4	13.005	10	22	33	17
HMEL035308g1.t1	HMEL035308g1	356	341	148	548	309	166	148	203	192	384	116.013	328
HMEL003492g1.t1	HMEL003492g1	18	93	140	82	112	158	12	103	19	36	188	319
HMEL003491g1.t1	HMEL003491g1	229	292	242	424	294	225	73	59	34	61	172	123
HMEL006441g1.t1	HMEL006441g1	3	0	0	0	6	11	0	1	1	2	0	0
HMEL006441g1.t2	HMEL006441g1	0	3	10	9	0	0	4	0	0	0	0	8
HMEL006444g1.t1	HMEL006444g1	928	978	666	1476	867	592	315	357.691	317	383	454	684
HMEL006453g1.t1	HMEL006453g1	443	331	246	576	427	204	42	60	32	47	85	141
HMEL006455g1.t1	HMEL006455g1	250	92	101	255	72	102	15	29	23	66	22	50
HMEL035292g1.t1	HMEL035292g1	139	102	165	119	109	175	171	149.987	110	177	119	109
HMEL008161g2.t2	HMEL008161g2	0	0	0	1	0	4	6	1	6	21	14	2
HMEL008161g2.t1	HMEL008161g2	0	0	0	0	0	0	0	0	0	0	0	0
HMEL008161g1.t1	HMEL008161g1	148	137	153	197	111	162	642	530	903	1059	177	1240
HMEL035291g1.t1	HMEL035291g1	369	260	115	363	197	126	21	45	8	29	27	49
HMEL035290g1.t1	HMEL035290g1	115	81	52	119	100	64	12	24	10	34	34	40
HMEL021670g2.t1	HMEL021670g2	0	0	0	0	0	0	0	4	1	12	12	2
HMEL011613g1.t1	HMEL011613g1	0	0	0	0	0	0	1	0	0	2	5	6
HMEL035288g1.t1	HMEL035288g1	0	0	0	0	0	0	1	4	3	11	12	8
HMEL035286g1.t1	HMEL035286g1	192	0	215	178	105	120	171.652	197.898	209.703	360.139	323.178	730.393
HMEL035286g1.t2	HMEL035286g1	0	92	0	0	0	0	198.158	216.766	212.297	497.7	118.822	814.607
HMEL002326g2.t1	HMEL002326g2	0	1	1	0	1	1	5	4	5	14	13	10
HMEL005143g1.t1	HMEL005143g1	203	195	173	235	182	124	48	58	36	47	49	121
HMEL035283g1.t1	HMEL035283g1	17	12	0	22	3	2	1	9	0	3	9	6
HMEL012055g1.t1	HMEL012055g1	1	1	2	1	1	0	0	1	0	1	0	3
HMEL012054g1.t1	HMEL012054g1	48	34	8	44	21	15	4	25	6	14	35	23
HMEL035277g1.t1	HMEL035277g1	426	265	231	477	202	201	107	136	83	141	93	195
HMEL009616g1.t1	HMEL009616g1	2355	2353	1297	3312	2397	1152	348	342	225.999	304	571	608
HMEL009615g1.t1	HMEL009615g1	143	134	78	134	113	90	19	53	24	57	40	63
HMEL012360g1.t1	HMEL012360g1	91	111	137	112	115	117	25	43	15	33	47	58
HMEL012354g1.t1	HMEL012354g1	3207	2723	2065	3581	1925	1845	661	1140	879	1617	1996	2391
HMEL012352g1.t1	HMEL012352g1	11	10	6	12	10	6	4	4	10	8	7	6
HMEL035271g1.t1	HMEL035271g1	145	202	124	234	201	127	15	32	16	32	73	89
HMEL035273g1.t1	HMEL035273g1	74	79	79	113	62	84	20	21	15	40	49	55
HMEL035268g1.t1	HMEL035268g1	356	209	74	488	212	84	16	17	21	64	58	35
HMEL035267g1.t3	HMEL035267g1	436.499	86.889	2.623	773.116	19.776	8.207	9.377	139.856	11.344	0	17.518	109.886
HMEL035267g1.t1	HMEL035267g1	388.205	2664.615	2872.946	874.926	5908.821	1886.309	1584.128	338.174	926.697	1137.857	3438.305	626.447
HMEL035267g1.t2	HMEL035267g1	376.296	2690.496	2835.431	888.958	5931.403	1912.484	1531.495	369.97	829.959	1190.143	3386.177	692.667
HMEL022429g1.t1	HMEL022429g1	0	1	3	2	1	0	1	25	3	0	2	15
HMEL031208g1.t1	HMEL031208g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL035262g1.t1	HMEL035262g1	484	636	84	1122	537	83	2	25	7	7	14	39
HMEL032719g1.t1	HMEL032719g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL005834g1.t2	HMEL005834g1	1308.468	1985.952	289	3223.54	2087.609	261	42	176	0	31	0	0
HMEL005834g1.t1	HMEL005834g1	560.532	553.048	0	1277.46	166.391	0	0	0	19	0	59	324
HMEL005833g1.t1	HMEL005833g1	1022	1027	315	1240	1701	336	264	268	252	637	366	342
HMEL005832g1.t1	HMEL005832g1	7	34	15	51	38	15	25	18	39	65	43	12
HMEL035257g1.t1	HMEL035257g1	177	46	77	142	27	42	84	13	83	139	168	18
HMEL020899g1.t1	HMEL020899g1	0	0	3	0	0	3	5	11	2	14	22	14
HMEL020898g1.t1	HMEL020898g1	2	3	0	3	0	0	0	0	2	5	2	3
HMEL005714g1.t1	HMEL005714g1	247	253	131	308	260	113	43	101	39	90	78	114
HMEL035254g1.t1	HMEL035254g1	355.672	427.363	147	508.801	1209.615	100	32	225	31	18.748	121	313
HMEL035254g1.t3	HMEL035254g1	0	0	0	0	0	0	0	0	0	13.252	0	0
HMEL035254g1.t2	HMEL035254g1	5.328	6.637	0	8.199	20.385	0	0	0	0	0	0	0
HMEL021292g1.t1	HMEL021292g1	0	0	0	0	0	0	0	1	0	0	0	0
HMEL006879g1.t1	HMEL006879g1	0	0	2	2	3	2	0	2	0	0	0	1
HMEL006881g1.t1	HMEL006881g1	282	269	120	345	269	92	15	38	28	40	80	75
HMEL021508g1.t1	HMEL021508g1	28	38	40	42	34	38	21	21	19	31	10	33
HMEL035249g1.t1	HMEL035249g1	112	64	48	79	63	43	15	55	17	55	23	58
HMEL035248g1.t1	HMEL035248g1	0	0	0	0	0	0	0	0	0	1	4	0
HMEL035247g1.t1	HMEL035247g1	1	7	0	3	11	1	0	1	1	7	3.032	7
HMEL021580g1.t1	HMEL021580g1	78	31	56	72	25	58	5	8	5	20	9	27
HMEL035242g1.t1	HMEL035242g1	369.165	492.149	215.735	652.872	515.056	165.371	116.802	235.39	88.661	111.688	273.056	262.971
HMEL035242g1.t2	HMEL035242g1	9.639	8.381	0	85.372	8.273	0	0	14.445	0	0	0	0
HMEL035242g1.t3	HMEL035242g1	409.196	576.47	262.265	1052.337	726.671	246.629	90.198	41.165	55.339	46.932	261.805	248.148
HMEL035242g1.t4	HMEL035242g1	0	0	0	6.419	0	0	0	0	0	12.38	50.157	34.881
HMEL035241g1.t1	HMEL035241g1	23	42	20	66	42	16	5	1	1	2	31	8
HMEL009436g1.t1	HMEL009436g1	330	511	384	783	545	284	204	184	97	116	630	359
HMEL009440g1.t1	HMEL009440g1	0	0	0	0	0	15	0	8	11	0	25	21
HMEL009440g1.t2	HMEL009440g1	13	0	0	0	0	0	10	0	0	0	0	0
HMEL009440g1.t3	HMEL009440g1	0	21	16	20	26	0	0	0	0	19	0	0
HMEL009438g2.t1	HMEL009438g2	355	378	145	463	315	159	40	69	22	51	41	92
HMEL009443g2.t1	HMEL009443g2	776	506	132	1026	452	99	51	298	39	148	115	641
HMEL021784g1.t1	HMEL021784g1	4633	3585	1649	5647	2898	1255	357	828	201	282	543	1161
HMEL021150g1.t1	HMEL021150g1	1	0	0	1	0	2	1	0	1	1	14	4
HMEL010751g2.t1	HMEL010751g2	0	3	4	1	1	4	2	2	2	4	2	0
HMEL035226g1.t1	HMEL035226g1	0	0	0	0	0	0	7	0	5	10	7	0
HMEL035222g1.t1	HMEL035222g1	26	17	43	33	44	52	24	27	28	65	37	60
HMEL007759g1.t1	HMEL007759g1	225	188	93	253	186	86	17	27	10	32	37	59
HMEL007758g1.t1	HMEL007758g1	1	2	2	1	1	1	1	0	1	1	2	0
HMEL035219g1.t1	HMEL035219g1	19	19	6	28	29	16	0	10	4	20	18	15
HMEL014600g1.t1	HMEL014600g1	655	2740	951	899	2290	775	471	854	251	363	886	1321
HMEL014601g1.t1	HMEL014601g1	9	12	3	17	7	3	0	1	4	0	6	2
HMEL002385g1.t1	HMEL002385g1	142	62.588	84	222	68	89	58	25	51	95	179.616	48
HMEL002385g1.t2	HMEL002385g1	0	5.412	0	0	0	0	0	0	0	0	0	0
HMEL035215g1.t1	HMEL035215g1	0	0	0	0	0	0	0	1	0	0	0	2
HMEL035214g1.t1	HMEL035214g1	0	0	0	0	0	0	0	0	2	0	0	0
HMEL035213g1.t1	HMEL035213g1	0	0	0	0	0	0	1	2	3	6	10	3
HMEL008024g1.t1	HMEL008024g1	1249	1222	344	1484	937	331	120	172	71	80	252	252
HMEL035212g1.t2	HMEL035212g1	0	0	0	0	0	0	0	0	1	0	1.669	0
HMEL035212g1.t1	HMEL035212g1	0	0	0	0	0	0	0	0	0	0	1.331	0
HMEL003967g1.t1	HMEL003967g1	2	2	0	22	5	1	3	8	7	21	35	13
HMEL003966g2.t1	HMEL003966g2	4138.26	2728.616	2122.093	4632.676	2312.404	1774.014	182.952	485	142	266	516.024	829
HMEL003966g2.t2	HMEL003966g2	242.74	212.384	176.907	404.324	242.596	210.986	16.048	0	0	0	22.968	0
HMEL003966g1.t1	HMEL003966g1	541	350	286	636	283	255	25	76	15	49	42	101
HMEL003965g1.t1	HMEL003965g1	1	2	0	1	5	0	0	2	4	3.001	9	5
HMEL035208g1.t1	HMEL035208g1	0	0	0	0	0	0	0	0	1	1	1	1
HMEL035199g1.t1	HMEL035199g1	2	1	0	0	1	0	0	5	0	4	2	7
HMEL035198g1.t1	HMEL035198g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL007695g1.t2	HMEL007695g1	17.219	103	93	126	45.442	48	30	47	17	0	15.472	77
HMEL007695g1.t1	HMEL007695g1	36.781	0	0	0	45.558	0	0	0	0	43	74.528	0
HMEL007697g1.t1	HMEL007697g1	678	469	77	869	347	74	81	57	91	193	199	63
HMEL007698g1.t1	HMEL007698g1	0	94	83	0	0	41	18	33	27	0	58	48
HMEL007698g1.t2	HMEL007698g1	97	0	0	139	93	0	0	0	0	40	0	0
HMEL007700g1.t1	HMEL007700g1	34	23	10	49	24	25	3	12	1	15	9	19
HMEL035197g1.t2	HMEL035197g1	58.155	49	34	65.256	70	34	5	12.269	3	17	13.611	13.529
HMEL035197g1.t1	HMEL035197g1	3.845	0	0	10.744	0	0	0	1.731	0	0	6.389	6.471
HMEL035196g1.t1	HMEL035196g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL035195g1.t1	HMEL035195g1	1	0	0	0	0	0	0	0	1	2	2	0
HMEL035191g1.t1	HMEL035191g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL005867g2.t1	HMEL005867g2	1	8	0	10	7	1	1	3	5	12	11	13
HMEL005867g1.t1	HMEL005867g1	5	6	9	7	2	12	13	12	17	25	34	42
HMEL035190g1.t1	HMEL035190g1	0	0	0	0	0	0	0	0	0	2	1	0
HMEL011012g1.t1	HMEL011012g1	39	20	36	28	13	29	105	61	106	153.999	189	134
HMEL003003g1.t1	HMEL003003g1	0	0	2	0	0	0	0	0	0	14	12	2
HMEL035186g1.t1	HMEL035186g1	48	49	28	54	44	30	7	14	6	4	9	26
HMEL003005g1.t1	HMEL003005g1	2190	1943	458	2756	1908	509	267	1011	269	731	607	1533
HMEL020887g1.t1	HMEL020887g1	130	150.88	48	0	130.438	0	0	0	0	0	25	124
HMEL020887g1.t2	HMEL020887g1	0	73.12	0	197	59.562	25	20	79	31	34	0	0
HMEL035184g1.t1	HMEL035184g1	0	0	0	0	0	0	0	8	0	8	4.583	0
HMEL035184g1.t2	HMEL035184g1	63	41	51	74	35	29	10	0	8	0	12.417	17
HMEL035184g1.t3	HMEL035184g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL004702g1.t1	HMEL004702g1	433	351	349	525	437	338	45	74	29	136	129	114
HMEL005340g3.t1	HMEL005340g3	1	1	0	2	68	0	2	7	2	11	18	7
HMEL005340g2.t1	HMEL005340g2	0	0	0	0	0	0	0	0	0	0	0	0
HMEL005340g1.t1	HMEL005340g1	0	0	0	0	0	0	0	0	0	0	2	0
HMEL035182g1.t1	HMEL035182g1	0	0	0	1	0	1	1	3	1	20	5	10
HMEL021154g1.t1	HMEL021154g1	3	5	9	2	5	6	9	4	6	8	15	13
HMEL012293g1.t1	HMEL012293g1	53	40	18	58	24	7	2	3	2	6	4	12
HMEL035181g1.t1	HMEL035181g1	788	609	293	875	506	231	23	70	31	86	37	59
HMEL035179g1.t1	HMEL035179g1	39	61	73	77	40	44	17	15	9	18	25	42
HMEL012299g1.t1	HMEL012299g1	0	0	5	0	0	3	0	0	1	2	4	3
HMEL005065g1.t1	HMEL005065g1	136	103	76	102	104	116	28	46	26	59	35	68
HMEL005066-RA	HMEL005066-RA	10815	628	159	7533	738	214	84	88	51	98.248	209	152
HMEL005067-RA	HMEL005067	3	4	2	8	8	0	4	4.063	4	20	11	5
HMEL035178g1.t1	HMEL035178g1	0	0	1	7	1	0	1	1	0	1	10	0
HMEL035177g1.t1	HMEL035177g1	0	0	0	0	0	0	0	0	0	0	5	0
HMEL008200g2.t1	HMEL008200g2	727	229	191	699	207	157	32	87	34	28	64	107
HMEL008202g1.t1	HMEL008202g1	7	9	3	13	1	3	1	9	0	2	3	6
HMEL035175g1.t1	HMEL035175g1	134	82	79	130	108	80	34	21	17	35	71	87
HMEL013437g1.t1	HMEL013437g1	542	368	375	487	371	342	56	219	53	139	106	292
HMEL022278g1.t1	HMEL022278g1	0	0	0	0	0	0	0	5	1	4	12	4
HMEL015616g1.t1	HMEL015616g1	11	10	0	25	14	7	5	2	8	0	13	4
HMEL015615g1.t1	HMEL015615g1	2041	2148	984	2347	2219	1003	192	420	201	536	300	540
HMEL015614g1.t1	HMEL015614g1	85	66	23	83	55	19	9	3	5	25	7	11
HMEL035167g1.t2	HMEL035167g1	0	0	0	0	4	0	5	13	0	25.831	16.123	10.23
HMEL035167g1.t3	HMEL035167g1	2	2	3	0	0	0	0	0	12	0	0	0
HMEL035167g1.t1	HMEL035167g1	0	0	0	0	0	1	0	0	0	1.169	6.877	5.77
HMEL015612g1.t1	HMEL015612g1	0	0	0	0	0	0	0	4	2	9	27.002	2
HMEL035620g1.t1	HMEL035620g1	15	11	28	21	7	28	13	8	3	7	5	28
HMEL037070g1.t1	HMEL037070g1	4.336	4	11	6.031	1.346	7	0	0	2	5	5.917	19
HMEL015603g1.t1	HMEL015603g1	83	53	50	119	77	38	9	15	13	54	49	49
HMEL015602g1.t1	HMEL015602g1	375	382	365	544	461	474	81	120	68	207	200	234
HMEL035164g1.t1	HMEL035164g1	12	0	8	11	1	15	10	20	1	11	1	50
HMEL035162g1.t1	HMEL035162g1	18	21	15	32	27	14	8	6	1	11	1	17
HMEL035161g1.t1	HMEL035161g1	417	500	467	484	444	464	122	215	86	205	164	237
HMEL021623g1.t1	HMEL021623g1	237	186	85	296	170	103	35	41	25	80	37	58
HMEL035153g1.t1	HMEL035153g1	261	196	40	227	185	58	40	190	30	45	112	423
HMEL005749g6.t1	HMEL005749g6	3	0	17	6	16	12	3	6	0	10	14	14
HMEL005749g4.t1	HMEL005749g4	5	6	32	7	8	30	11.078	3	9	18	11	15
HMEL005748g1.t1	HMEL005748g1	75	96	55	148	117	45	34	38	18	20	24	60
HMEL005746g1.t1	HMEL005746g1	58	87	93	105	75	59	18	22	13	21	41	54
HMEL035149g1.t1	HMEL035149g1	18	19	12	37	25	16	10	7	16	14	40	26
HMEL035148g1.t1	HMEL035148g1	140	185	35	225	181	31	6	11	15	18	33.001	34
HMEL005743g2.t1	HMEL005743g2	2446	1551	1179	2676	1530	1036	383	332	327	535	529	413
HMEL005741g2.t1	HMEL005741g2	313.839	417.68	208.03	579.143	464.735	234.704	93	146	77	86.421	77.025	0
HMEL005741g2.t2	HMEL005741g2	119.161	104.32	104.97	90.857	76.265	49.296	0	0	0	38.579	0	157.826
HMEL005741g2.t3	HMEL005741g2	0	0	0	0	0	0	0	0	0	0	0	0
